OS                           : Linux-4.18.0-425.3.1.el8.x86_64-x86_64-with-glibc2.28
Python Version               : 3.9.12
CuPy Version                 : 10.6.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.21.5
SciPy Version                : 1.7.3
Cython Build Version         : 0.29.24
Cython Runtime Version       : None
CUDA Root                    : /usr/local/cuda
nvcc PATH                    : /usr/local/cuda/bin/nvcc
CUDA Build Version           : 11020
CUDA Driver Version          : 11080
CUDA Runtime Version         : 11040
cuBLAS Version               : (available)
cuFFT Version                : 10502
cuRAND Version               : 10205
cuSOLVER Version             : (11, 2, 0)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 4)
Thrust Version               : 101000
CUB Build Version            : 101000
Jitify Build Version         : 4a37de0
cuDNN Build Version          : (not loaded; try `import cupy.cuda.cudnn` first)
cuDNN Version                : (not loaded; try `import cupy.cuda.cudnn` first)
NCCL Build Version           : None
NCCL Runtime Version         : None
cuTENSOR Version             : None
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100 80GB PCIe
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:E3:00.0
None
Sizes of ptrain and pdot:
[(40000, 46, 46), (40000, 46, 46)]
len(theta) = 4477456
len(jac) = 84640000
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 169280000 rows and 4477456 columns
damp = 0.00000000000000e+00

atol = 1.00e-08                 conlim = 1.00e+08

btol = 1.00e-08             maxiter =   100000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 15840 -1.19717e-01  1.150e-02  6.007e-04   5.5e-06  1.6e-06  3.2e+04  6.8e+01
 15850 -1.19732e-01  1.146e-02  5.985e-04   5.5e-06  1.6e-06  3.2e+04  5.7e+01
 15860 -1.19749e-01  1.142e-02  5.961e-04   5.5e-06  1.6e-06  3.2e+04  4.2e+01
 15870 -1.19765e-01  1.138e-02  5.938e-04   5.4e-06  1.6e-06  3.2e+04  6.6e+01
 15880 -1.19781e-01  1.133e-02  5.915e-04   5.4e-06  1.6e-06  3.2e+04  6.7e+01
 15890 -1.19798e-01  1.129e-02  5.891e-04   5.4e-06  1.6e-06  3.2e+04  4.9e+01
 15900 -1.19813e-01  1.125e-02  5.869e-04   5.4e-06  1.6e-06  3.2e+04  5.6e+01
 15910 -1.19829e-01  1.121e-02  5.845e-04   5.4e-06  1.6e-06  3.2e+04  6.1e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 15920 -1.19845e-01  1.117e-02  5.821e-04   5.3e-06  1.6e-06  3.2e+04  5.8e+01
 15930 -1.19861e-01  1.112e-02  5.797e-04   5.3e-06  1.6e-06  3.2e+04  5.1e+01
 15940 -1.19876e-01  1.108e-02  5.775e-04   5.3e-06  1.6e-06  3.2e+04  6.7e+01
 15950 -1.19892e-01  1.104e-02  5.751e-04   5.3e-06  1.6e-06  3.2e+04  7.3e+01
 15960 -1.19909e-01  1.100e-02  5.726e-04   5.3e-06  1.6e-06  3.2e+04  6.2e+01
 15970 -1.19924e-01  1.096e-02  5.703e-04   5.2e-06  1.6e-06  3.2e+04  5.2e+01
 15980 -1.19939e-01  1.092e-02  5.681e-04   5.2e-06  1.6e-06  3.2e+04  6.1e+01
 15990 -1.19955e-01  1.088e-02  5.657e-04   5.2e-06  1.6e-06  3.2e+04  5.4e+01
 16000 -1.19970e-01  1.084e-02  5.633e-04   5.2e-06  1.6e-06  3.2e+04  5.4e+01
 16010 -1.19985e-01  1.080e-02  5.610e-04   5.2e-06  1.6e-06  3.2e+04  4.4e+01
 16020 -1.19999e-01  1.076e-02  5.587e-04   5.1e-06  1.6e-06  3.2e+04  5.8e+01
 16030 -1.20014e-01  1.072e-02  5.564e-04   5.1e-06  1.6e-06  3.2e+04  6.0e+01
 16040 -1.20029e-01  1.068e-02  5.541e-04   5.1e-06  1.6e-06  3.2e+04  4.8e+01
 16050 -1.20043e-01  1.064e-02  5.518e-04   5.1e-06  1.6e-06  3.2e+04  5.9e+01
 16060 -1.20058e-01  1.061e-02  5.495e-04   5.1e-06  1.6e-06  3.2e+04  6.3e+01
 16070 -1.20073e-01  1.057e-02  5.471e-04   5.0e-06  1.6e-06  3.2e+04  5.6e+01
 16080 -1.20086e-01  1.053e-02  5.449e-04   5.0e-06  1.6e-06  3.2e+04  5.4e+01
 16090 -1.20100e-01  1.050e-02  5.427e-04   5.0e-06  1.6e-06  3.2e+04  6.2e+01
 16100 -1.20113e-01  1.046e-02  5.406e-04   5.0e-06  1.6e-06  3.2e+04  7.2e+01
 16110 -1.20127e-01  1.043e-02  5.384e-04   5.0e-06  1.6e-06  3.2e+04  5.9e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 16120 -1.20140e-01  1.039e-02  5.362e-04   5.0e-06  1.6e-06  3.2e+04  6.2e+01
 16130 -1.20153e-01  1.036e-02  5.341e-04   4.9e-06  1.6e-06  3.2e+04  8.4e+01
 16140 -1.20165e-01  1.033e-02  5.320e-04   4.9e-06  1.6e-06  3.2e+04  7.4e+01
 16150 -1.20179e-01  1.029e-02  5.297e-04   4.9e-06  1.6e-06  3.2e+04  5.0e+01
 16160 -1.20191e-01  1.026e-02  5.277e-04   4.9e-06  1.6e-06  3.2e+04  5.9e+01
 16170 -1.20203e-01  1.023e-02  5.257e-04   4.9e-06  1.6e-06  3.2e+04  6.5e+01
 16180 -1.20215e-01  1.020e-02  5.235e-04   4.9e-06  1.6e-06  3.2e+04  5.0e+01
 16190 -1.20227e-01  1.016e-02  5.215e-04   4.9e-06  1.6e-06  3.2e+04  5.0e+01
 16200 -1.20238e-01  1.014e-02  5.196e-04   4.8e-06  1.6e-06  3.2e+04  6.2e+01
 16210 -1.20249e-01  1.011e-02  5.176e-04   4.8e-06  1.6e-06  3.2e+04  8.0e+01
 16220 -1.20261e-01  1.008e-02  5.157e-04   4.8e-06  1.6e-06  3.2e+04  6.4e+01
 16230 -1.20272e-01  1.005e-02  5.137e-04   4.8e-06  1.6e-06  3.2e+04  5.1e+01
 16240 -1.20282e-01  1.002e-02  5.118e-04   4.8e-06  1.6e-06  3.2e+04  6.4e+01
 16250 -1.20293e-01  9.993e-03  5.100e-04   4.8e-06  1.6e-06  3.2e+04  7.5e+01
 16260 -1.20304e-01  9.964e-03  5.080e-04   4.8e-06  1.6e-06  3.2e+04  5.6e+01
 16270 -1.20313e-01  9.940e-03  5.064e-04   4.7e-06  1.6e-06  3.2e+04  7.4e+01
 16280 -1.20323e-01  9.914e-03  5.046e-04   4.7e-06  1.6e-06  3.2e+04  6.9e+01
 16290 -1.20332e-01  9.888e-03  5.028e-04   4.7e-06  1.6e-06  3.2e+04  6.5e+01
 16300 -1.20342e-01  9.864e-03  5.011e-04   4.7e-06  1.6e-06  3.2e+04  5.2e+01
 16310 -1.20351e-01  9.840e-03  4.995e-04   4.7e-06  1.6e-06  3.2e+04  6.9e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 16320 -1.20360e-01  9.816e-03  4.978e-04   4.7e-06  1.6e-06  3.2e+04  7.2e+01
 16330 -1.20368e-01  9.793e-03  4.962e-04   4.7e-06  1.6e-06  3.3e+04  6.1e+01
 16340 -1.20376e-01  9.771e-03  4.946e-04   4.7e-06  1.6e-06  3.3e+04  6.8e+01
 16350 -1.20385e-01  9.749e-03  4.931e-04   4.7e-06  1.6e-06  3.3e+04  8.1e+01
 16360 -1.20393e-01  9.728e-03  4.916e-04   4.6e-06  1.6e-06  3.3e+04  7.8e+01
 16370 -1.20400e-01  9.706e-03  4.900e-04   4.6e-06  1.6e-06  3.3e+04  6.2e+01
 16380 -1.20408e-01  9.685e-03  4.885e-04   4.6e-06  1.5e-06  3.3e+04  5.7e+01
 16390 -1.20416e-01  9.665e-03  4.871e-04   4.6e-06  1.5e-06  3.3e+04  8.0e+01
 16400 -1.20423e-01  9.646e-03  4.857e-04   4.6e-06  1.5e-06  3.3e+04  8.7e+01
 16410 -1.20430e-01  9.625e-03  4.842e-04   4.6e-06  1.5e-06  3.3e+04  5.7e+01
 16420 -1.20437e-01  9.608e-03  4.830e-04   4.6e-06  1.5e-06  3.3e+04  8.0e+01
 16430 -1.20443e-01  9.590e-03  4.817e-04   4.6e-06  1.5e-06  3.3e+04  7.5e+01
 16440 -1.20450e-01  9.571e-03  4.803e-04   4.6e-06  1.5e-06  3.3e+04  7.8e+01
 16450 -1.20457e-01  9.553e-03  4.790e-04   4.6e-06  1.5e-06  3.3e+04  7.8e+01
 16460 -1.20463e-01  9.536e-03  4.777e-04   4.6e-06  1.5e-06  3.3e+04  8.9e+01
 16470 -1.20469e-01  9.518e-03  4.765e-04   4.5e-06  1.5e-06  3.3e+04  6.7e+01
 16480 -1.20475e-01  9.501e-03  4.753e-04   4.5e-06  1.5e-06  3.3e+04  7.2e+01
 16490 -1.20480e-01  9.485e-03  4.741e-04   4.5e-06  1.5e-06  3.3e+04  7.9e+01
 16500 -1.20486e-01  9.469e-03  4.729e-04   4.5e-06  1.5e-06  3.3e+04  8.8e+01
 16510 -1.20491e-01  9.454e-03  4.718e-04   4.5e-06  1.5e-06  3.3e+04  8.6e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 16520 -1.20497e-01  9.438e-03  4.706e-04   4.5e-06  1.5e-06  3.3e+04  6.2e+01
 16530 -1.20502e-01  9.423e-03  4.696e-04   4.5e-06  1.5e-06  3.3e+04  6.8e+01
 16540 -1.20506e-01  9.409e-03  4.686e-04   4.5e-06  1.5e-06  3.3e+04  8.4e+01
 16550 -1.20511e-01  9.395e-03  4.675e-04   4.5e-06  1.5e-06  3.3e+04  7.7e+01
 16560 -1.20516e-01  9.381e-03  4.665e-04   4.5e-06  1.5e-06  3.3e+04  6.3e+01
 16570 -1.20520e-01  9.368e-03  4.655e-04   4.5e-06  1.5e-06  3.3e+04  9.6e+01
 16580 -1.20524e-01  9.354e-03  4.646e-04   4.5e-06  1.5e-06  3.3e+04  9.7e+01
 16590 -1.20529e-01  9.341e-03  4.636e-04   4.5e-06  1.5e-06  3.3e+04  7.9e+01
 16600 -1.20533e-01  9.328e-03  4.627e-04   4.5e-06  1.5e-06  3.3e+04  8.1e+01
 16610 -1.20536e-01  9.316e-03  4.618e-04   4.4e-06  1.5e-06  3.3e+04  1.1e+02
 16620 -1.20540e-01  9.304e-03  4.609e-04   4.4e-06  1.5e-06  3.3e+04  9.3e+01
 16630 -1.20544e-01  9.291e-03  4.600e-04   4.4e-06  1.5e-06  3.3e+04  7.3e+01
 16640 -1.20548e-01  9.279e-03  4.592e-04   4.4e-06  1.5e-06  3.3e+04  8.9e+01
 16650 -1.20551e-01  9.268e-03  4.584e-04   4.4e-06  1.5e-06  3.3e+04  1.0e+02
 16660 -1.20554e-01  9.257e-03  4.576e-04   4.4e-06  1.5e-06  3.3e+04  9.4e+01
 16670 -1.20558e-01  9.246e-03  4.568e-04   4.4e-06  1.5e-06  3.3e+04  8.6e+01
 16680 -1.20561e-01  9.235e-03  4.560e-04   4.4e-06  1.5e-06  3.3e+04  7.3e+01
 16690 -1.20564e-01  9.224e-03  4.553e-04   4.4e-06  1.5e-06  3.3e+04  1.2e+02
 16700 -1.20567e-01  9.214e-03  4.545e-04   4.4e-06  1.5e-06  3.3e+04  9.9e+01
 16710 -1.20570e-01  9.203e-03  4.538e-04   4.4e-06  1.5e-06  3.3e+04  8.9e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 16720 -1.20572e-01  9.194e-03  4.531e-04   4.4e-06  1.5e-06  3.3e+04  1.2e+02
 16730 -1.20575e-01  9.183e-03  4.524e-04   4.4e-06  1.5e-06  3.3e+04  1.0e+02
 16740 -1.20578e-01  9.173e-03  4.517e-04   4.4e-06  1.5e-06  3.3e+04  8.0e+01
 16750 -1.20580e-01  9.164e-03  4.510e-04   4.4e-06  1.5e-06  3.3e+04  1.1e+02
 16760 -1.20583e-01  9.154e-03  4.504e-04   4.4e-06  1.5e-06  3.3e+04  1.1e+02
 16770 -1.20585e-01  9.145e-03  4.498e-04   4.4e-06  1.5e-06  3.3e+04  9.6e+01
 16780 -1.20587e-01  9.136e-03  4.491e-04   4.4e-06  1.5e-06  3.3e+04  8.0e+01
 16790 -1.20589e-01  9.127e-03  4.485e-04   4.4e-06  1.5e-06  3.3e+04  1.2e+02
 16800 -1.20591e-01  9.118e-03  4.479e-04   4.4e-06  1.5e-06  3.3e+04  9.5e+01
 16810 -1.20593e-01  9.109e-03  4.473e-04   4.3e-06  1.5e-06  3.3e+04  8.8e+01
 16820 -1.20595e-01  9.100e-03  4.468e-04   4.3e-06  1.5e-06  3.3e+04  9.8e+01
 16830 -1.20597e-01  9.092e-03  4.462e-04   4.3e-06  1.5e-06  3.3e+04  1.2e+02
 16840 -1.20599e-01  9.083e-03  4.456e-04   4.3e-06  1.5e-06  3.3e+04  1.2e+02
 16850 -1.20601e-01  9.075e-03  4.451e-04   4.3e-06  1.5e-06  3.3e+04  7.8e+01
 16860 -1.20603e-01  9.067e-03  4.446e-04   4.3e-06  1.5e-06  3.3e+04  1.1e+02
 16870 -1.20604e-01  9.059e-03  4.440e-04   4.3e-06  1.5e-06  3.3e+04  1.3e+02
 16880 -1.20606e-01  9.050e-03  4.435e-04   4.3e-06  1.5e-06  3.3e+04  1.1e+02
 16890 -1.20607e-01  9.042e-03  4.430e-04   4.3e-06  1.5e-06  3.3e+04  1.1e+02
 16900 -1.20609e-01  9.034e-03  4.425e-04   4.3e-06  1.5e-06  3.3e+04  1.1e+02
 16910 -1.20610e-01  9.027e-03  4.420e-04   4.3e-06  1.5e-06  3.3e+04  1.4e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 16920 -1.20612e-01  9.018e-03  4.415e-04   4.3e-06  1.5e-06  3.3e+04  1.2e+02
 16930 -1.20613e-01  9.010e-03  4.410e-04   4.3e-06  1.5e-06  3.3e+04  8.6e+01
 16940 -1.20614e-01  9.003e-03  4.405e-04   4.3e-06  1.5e-06  3.3e+04  1.0e+02
 16950 -1.20616e-01  8.995e-03  4.401e-04   4.3e-06  1.5e-06  3.3e+04  1.3e+02
 16960 -1.20617e-01  8.988e-03  4.396e-04   4.3e-06  1.5e-06  3.3e+04  1.2e+02
 16970 -1.20618e-01  8.979e-03  4.391e-04   4.3e-06  1.5e-06  3.3e+04  9.6e+01
 16980 -1.20619e-01  8.972e-03  4.387e-04   4.3e-06  1.5e-06  3.3e+04  1.0e+02
 16990 -1.20620e-01  8.965e-03  4.383e-04   4.3e-06  1.5e-06  3.3e+04  1.4e+02
 17000 -1.20621e-01  8.957e-03  4.378e-04   4.3e-06  1.5e-06  3.3e+04  1.5e+02
 17010 -1.20622e-01  8.950e-03  4.374e-04   4.3e-06  1.5e-06  3.3e+04  1.0e+02
 17020 -1.20623e-01  8.942e-03  4.369e-04   4.3e-06  1.5e-06  3.3e+04  1.1e+02
 17030 -1.20624e-01  8.935e-03  4.365e-04   4.3e-06  1.5e-06  3.3e+04  1.4e+02
 17040 -1.20625e-01  8.927e-03  4.361e-04   4.3e-06  1.5e-06  3.3e+04  1.1e+02
 17050 -1.20626e-01  8.919e-03  4.357e-04   4.3e-06  1.5e-06  3.3e+04  8.6e+01
 17060 -1.20626e-01  8.912e-03  4.353e-04   4.3e-06  1.5e-06  3.3e+04  1.3e+02
 17070 -1.20627e-01  8.905e-03  4.349e-04   4.3e-06  1.5e-06  3.3e+04  1.5e+02
 17080 -1.20628e-01  8.898e-03  4.345e-04   4.2e-06  1.5e-06  3.3e+04  1.2e+02
 17090 -1.20629e-01  8.890e-03  4.340e-04   4.2e-06  1.5e-06  3.3e+04  1.1e+02
 17100 -1.20629e-01  8.883e-03  4.336e-04   4.2e-06  1.5e-06  3.3e+04  1.3e+02
 17110 -1.20630e-01  8.875e-03  4.332e-04   4.2e-06  1.5e-06  3.3e+04  1.3e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 17120 -1.20630e-01  8.867e-03  4.328e-04   4.2e-06  1.5e-06  3.3e+04  1.2e+02
 17130 -1.20631e-01  8.860e-03  4.324e-04   4.2e-06  1.5e-06  3.3e+04  9.4e+01
 17140 -1.20632e-01  8.852e-03  4.320e-04   4.2e-06  1.5e-06  3.3e+04  1.2e+02
 17150 -1.20632e-01  8.845e-03  4.316e-04   4.2e-06  1.5e-06  3.3e+04  1.4e+02
 17160 -1.20633e-01  8.837e-03  4.312e-04   4.2e-06  1.5e-06  3.3e+04  1.6e+02
 17170 -1.20633e-01  8.829e-03  4.308e-04   4.2e-06  1.5e-06  3.3e+04  1.0e+02
 17180 -1.20633e-01  8.821e-03  4.304e-04   4.2e-06  1.5e-06  3.3e+04  1.2e+02
 17190 -1.20634e-01  8.813e-03  4.300e-04   4.2e-06  1.5e-06  3.3e+04  1.4e+02
 17200 -1.20634e-01  8.806e-03  4.296e-04   4.2e-06  1.5e-06  3.3e+04  1.1e+02
 17210 -1.20635e-01  8.797e-03  4.292e-04   4.2e-06  1.5e-06  3.3e+04  1.1e+02
 17220 -1.20635e-01  8.790e-03  4.289e-04   4.2e-06  1.5e-06  3.3e+04  1.5e+02
 17230 -1.20635e-01  8.782e-03  4.284e-04   4.2e-06  1.5e-06  3.3e+04  1.5e+02
 17240 -1.20635e-01  8.773e-03  4.280e-04   4.2e-06  1.5e-06  3.3e+04  1.1e+02
 17250 -1.20636e-01  8.765e-03  4.276e-04   4.2e-06  1.5e-06  3.3e+04  1.3e+02
 17260 -1.20636e-01  8.757e-03  4.272e-04   4.2e-06  1.5e-06  3.3e+04  1.5e+02
 17270 -1.20636e-01  8.748e-03  4.268e-04   4.2e-06  1.5e-06  3.3e+04  1.2e+02
 17280 -1.20636e-01  8.740e-03  4.265e-04   4.2e-06  1.5e-06  3.3e+04  1.1e+02
 17290 -1.20636e-01  8.731e-03  4.260e-04   4.2e-06  1.5e-06  3.3e+04  1.4e+02
 17300 -1.20636e-01  8.723e-03  4.256e-04   4.2e-06  1.5e-06  3.3e+04  1.3e+02
 17310 -1.20636e-01  8.714e-03  4.252e-04   4.2e-06  1.5e-06  3.3e+04  1.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 17320 -1.20636e-01  8.705e-03  4.248e-04   4.2e-06  1.5e-06  3.3e+04  1.6e+02
 17330 -1.20636e-01  8.696e-03  4.244e-04   4.2e-06  1.5e-06  3.3e+04  1.3e+02
 17340 -1.20636e-01  8.686e-03  4.239e-04   4.1e-06  1.5e-06  3.3e+04  9.5e+01
 17350 -1.20636e-01  8.677e-03  4.235e-04   4.1e-06  1.5e-06  3.4e+04  1.0e+02
 17360 -1.20636e-01  8.668e-03  4.231e-04   4.1e-06  1.5e-06  3.4e+04  1.2e+02
 17370 -1.20636e-01  8.658e-03  4.227e-04   4.1e-06  1.5e-06  3.4e+04  1.6e+02
 17380 -1.20636e-01  8.648e-03  4.222e-04   4.1e-06  1.5e-06  3.4e+04  1.3e+02
 17390 -1.20636e-01  8.638e-03  4.218e-04   4.1e-06  1.5e-06  3.4e+04  1.0e+02
 17400 -1.20635e-01  8.628e-03  4.214e-04   4.1e-06  1.5e-06  3.4e+04  1.2e+02
 17410 -1.20635e-01  8.618e-03  4.209e-04   4.1e-06  1.5e-06  3.4e+04  1.3e+02
 17420 -1.20635e-01  8.608e-03  4.205e-04   4.1e-06  1.5e-06  3.4e+04  1.1e+02
 17430 -1.20635e-01  8.597e-03  4.200e-04   4.1e-06  1.5e-06  3.4e+04  9.2e+01
 17440 -1.20634e-01  8.586e-03  4.195e-04   4.1e-06  1.5e-06  3.4e+04  1.1e+02
 17450 -1.20634e-01  8.576e-03  4.191e-04   4.1e-06  1.5e-06  3.4e+04  1.2e+02
 17460 -1.20634e-01  8.565e-03  4.186e-04   4.1e-06  1.5e-06  3.4e+04  1.0e+02
 17470 -1.20633e-01  8.554e-03  4.181e-04   4.1e-06  1.5e-06  3.4e+04  9.7e+01
 17480 -1.20633e-01  8.543e-03  4.177e-04   4.1e-06  1.5e-06  3.4e+04  1.3e+02
 17490 -1.20632e-01  8.531e-03  4.171e-04   4.1e-06  1.5e-06  3.4e+04  1.2e+02
 17500 -1.20632e-01  8.519e-03  4.166e-04   4.1e-06  1.5e-06  3.4e+04  9.8e+01
 17510 -1.20631e-01  8.507e-03  4.161e-04   4.1e-06  1.5e-06  3.4e+04  1.1e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 17520 -1.20631e-01  8.495e-03  4.156e-04   4.1e-06  1.5e-06  3.4e+04  1.4e+02
 17530 -1.20630e-01  8.482e-03  4.151e-04   4.1e-06  1.5e-06  3.4e+04  1.4e+02
 17540 -1.20629e-01  8.469e-03  4.145e-04   4.0e-06  1.5e-06  3.4e+04  9.4e+01
 17550 -1.20628e-01  8.456e-03  4.140e-04   4.0e-06  1.5e-06  3.4e+04  1.1e+02
 17560 -1.20628e-01  8.444e-03  4.135e-04   4.0e-06  1.5e-06  3.4e+04  1.1e+02
 17570 -1.20627e-01  8.430e-03  4.129e-04   4.0e-06  1.5e-06  3.4e+04  9.1e+01
 17580 -1.20626e-01  8.416e-03  4.124e-04   4.0e-06  1.5e-06  3.4e+04  9.4e+01
 17590 -1.20625e-01  8.403e-03  4.118e-04   4.0e-06  1.5e-06  3.4e+04  1.4e+02
 17600 -1.20624e-01  8.388e-03  4.112e-04   4.0e-06  1.5e-06  3.4e+04  1.1e+02
 17610 -1.20623e-01  8.373e-03  4.106e-04   4.0e-06  1.5e-06  3.4e+04  9.3e+01
 17620 -1.20622e-01  8.358e-03  4.100e-04   4.0e-06  1.5e-06  3.4e+04  1.1e+02
 17630 -1.20621e-01  8.344e-03  4.094e-04   4.0e-06  1.5e-06  3.4e+04  1.2e+02
 17640 -1.20620e-01  8.327e-03  4.087e-04   4.0e-06  1.5e-06  3.4e+04  9.7e+01
 17650 -1.20619e-01  8.312e-03  4.081e-04   4.0e-06  1.5e-06  3.4e+04  8.9e+01
 17660 -1.20618e-01  8.297e-03  4.075e-04   4.0e-06  1.5e-06  3.4e+04  1.3e+02
 17670 -1.20617e-01  8.280e-03  4.068e-04   4.0e-06  1.5e-06  3.4e+04  9.8e+01
 17680 -1.20615e-01  8.262e-03  4.061e-04   3.9e-06  1.5e-06  3.4e+04  8.2e+01
 17690 -1.20614e-01  8.245e-03  4.054e-04   3.9e-06  1.5e-06  3.4e+04  7.7e+01
 17700 -1.20613e-01  8.229e-03  4.048e-04   3.9e-06  1.5e-06  3.4e+04  1.1e+02
 17710 -1.20611e-01  8.212e-03  4.041e-04   3.9e-06  1.5e-06  3.4e+04  1.1e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 17720 -1.20610e-01  8.193e-03  4.033e-04   3.9e-06  1.5e-06  3.4e+04  8.1e+01
 17730 -1.20608e-01  8.175e-03  4.026e-04   3.9e-06  1.5e-06  3.4e+04  7.3e+01
 17740 -1.20607e-01  8.157e-03  4.018e-04   3.9e-06  1.5e-06  3.4e+04  9.1e+01
 17750 -1.20605e-01  8.138e-03  4.011e-04   3.9e-06  1.5e-06  3.4e+04  9.1e+01
 17760 -1.20604e-01  8.119e-03  4.003e-04   3.9e-06  1.5e-06  3.4e+04  7.3e+01
 17770 -1.20602e-01  8.099e-03  3.995e-04   3.9e-06  1.5e-06  3.4e+04  9.6e+01
 17780 -1.20600e-01  8.080e-03  3.988e-04   3.9e-06  1.5e-06  3.4e+04  1.1e+02
 17790 -1.20598e-01  8.059e-03  3.979e-04   3.8e-06  1.5e-06  3.4e+04  8.4e+01
 17800 -1.20597e-01  8.039e-03  3.971e-04   3.8e-06  1.5e-06  3.4e+04  7.5e+01
 17810 -1.20595e-01  8.019e-03  3.963e-04   3.8e-06  1.5e-06  3.4e+04  9.4e+01
 17820 -1.20593e-01  7.997e-03  3.954e-04   3.8e-06  1.5e-06  3.4e+04  1.1e+02
 17830 -1.20591e-01  7.975e-03  3.945e-04   3.8e-06  1.5e-06  3.4e+04  8.0e+01
 17840 -1.20588e-01  7.952e-03  3.936e-04   3.8e-06  1.5e-06  3.4e+04  5.6e+01
 17850 -1.20586e-01  7.930e-03  3.927e-04   3.8e-06  1.5e-06  3.4e+04  6.8e+01
 17860 -1.20584e-01  7.909e-03  3.919e-04   3.8e-06  1.5e-06  3.4e+04  8.9e+01
 17870 -1.20582e-01  7.884e-03  3.908e-04   3.8e-06  1.5e-06  3.4e+04  7.3e+01
 17880 -1.20579e-01  7.860e-03  3.899e-04   3.8e-06  1.5e-06  3.4e+04  6.5e+01
 17890 -1.20577e-01  7.837e-03  3.890e-04   3.7e-06  1.5e-06  3.4e+04  7.5e+01
 17900 -1.20575e-01  7.813e-03  3.880e-04   3.7e-06  1.5e-06  3.4e+04  8.5e+01
 17910 -1.20572e-01  7.788e-03  3.870e-04   3.7e-06  1.5e-06  3.4e+04  7.0e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 17920 -1.20570e-01  7.764e-03  3.860e-04   3.7e-06  1.5e-06  3.4e+04  7.0e+01
 17930 -1.20567e-01  7.740e-03  3.850e-04   3.7e-06  1.5e-06  3.4e+04  8.3e+01
 17940 -1.20564e-01  7.714e-03  3.839e-04   3.7e-06  1.5e-06  3.4e+04  7.6e+01
 17950 -1.20562e-01  7.688e-03  3.829e-04   3.7e-06  1.5e-06  3.4e+04  5.5e+01
 17960 -1.20559e-01  7.663e-03  3.818e-04   3.7e-06  1.5e-06  3.4e+04  6.8e+01
 17970 -1.20556e-01  7.638e-03  3.808e-04   3.6e-06  1.5e-06  3.4e+04  8.9e+01
 17980 -1.20553e-01  7.609e-03  3.796e-04   3.6e-06  1.5e-06  3.4e+04  6.4e+01
 17990 -1.20550e-01  7.582e-03  3.785e-04   3.6e-06  1.5e-06  3.4e+04  5.4e+01
 18000 -1.20547e-01  7.556e-03  3.774e-04   3.6e-06  1.5e-06  3.4e+04  6.6e+01
 18010 -1.20544e-01  7.528e-03  3.762e-04   3.6e-06  1.5e-06  3.4e+04  7.1e+01
 18020 -1.20541e-01  7.499e-03  3.750e-04   3.6e-06  1.5e-06  3.4e+04  5.3e+01
 18030 -1.20538e-01  7.472e-03  3.739e-04   3.6e-06  1.5e-06  3.4e+04  6.2e+01
 18040 -1.20534e-01  7.444e-03  3.727e-04   3.6e-06  1.5e-06  3.4e+04  6.7e+01
 18050 -1.20531e-01  7.415e-03  3.715e-04   3.5e-06  1.5e-06  3.4e+04  6.5e+01
 18060 -1.20528e-01  7.387e-03  3.703e-04   3.5e-06  1.5e-06  3.4e+04  6.3e+01
 18070 -1.20524e-01  7.357e-03  3.690e-04   3.5e-06  1.5e-06  3.4e+04  5.5e+01
 18080 -1.20521e-01  7.330e-03  3.679e-04   3.5e-06  1.5e-06  3.4e+04  7.9e+01
 18090 -1.20517e-01  7.300e-03  3.665e-04   3.5e-06  1.5e-06  3.4e+04  6.2e+01
 18100 -1.20514e-01  7.269e-03  3.652e-04   3.5e-06  1.5e-06  3.4e+04  5.0e+01
 18110 -1.20510e-01  7.241e-03  3.640e-04   3.5e-06  1.5e-06  3.4e+04  6.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 18120 -1.20507e-01  7.211e-03  3.627e-04   3.4e-06  1.5e-06  3.4e+04  6.6e+01
 18130 -1.20503e-01  7.181e-03  3.614e-04   3.4e-06  1.5e-06  3.4e+04  5.0e+01
 18140 -1.20499e-01  7.151e-03  3.601e-04   3.4e-06  1.5e-06  3.4e+04  6.3e+01
 18150 -1.20496e-01  7.122e-03  3.588e-04   3.4e-06  1.5e-06  3.4e+04  6.7e+01
