OS                           : Linux-5.14.21-150400.24.81_12.0.86-cray_shasta_c-x86_64-with-glibc2.31
Python Version               : 3.9.15
CuPy Version                 : 12.1.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.23.5
SciPy Version                : 1.9.3
Cython Build Version         : 0.29.32
Cython Runtime Version       : None
CUDA Root                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7
nvcc PATH                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7/bin/nvcc
CUDA Build Version           : 11080
CUDA Driver Version          : 12000
CUDA Runtime Version         : 11070
cuBLAS Version               : (available)
cuFFT Version                : 10702
cuRAND Version               : 10210
cuSOLVER Version             : (11, 3, 5)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 7)
Thrust Version               : 101501
CUB Build Version            : 101501
Jitify Build Version         : 4a37de0
cuDNN Build Version          : 8801
cuDNN Version                : 8302
NCCL Build Version           : 21602
NCCL Runtime Version         : 21505
cuTENSOR Version             : 10500
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100-SXM4-40GB
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:C1:00.0
None
./trajdata100/train_lih_6-31g.npy
Sizes of ptrain and pdot:
[(199996, 11, 11), (199996, 11, 11)]
len(theta) = 14641
len(jac) = 24199516
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 48399032 rows and 14641 columns
damp = 0.00000000000000e+00

atol = 1.00e-08                 conlim = 1.00e+08

btol = 1.00e-08             maxiter =    20000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  7690  2.50442e-02  1.126e-02  5.108e-04   3.2e-05  1.7e-06  2.6e+04  1.1e+02
  7700  2.50343e-02  1.124e-02  5.095e-04   3.2e-05  1.7e-06  2.6e+04  1.3e+02
  7710  2.50243e-02  1.122e-02  5.082e-04   3.2e-05  1.7e-06  2.6e+04  6.7e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  7720  2.50150e-02  1.120e-02  5.070e-04   3.2e-05  1.7e-06  2.6e+04  1.6e+02
  7730  2.50063e-02  1.118e-02  5.059e-04   3.2e-05  1.7e-06  2.6e+04  2.0e+02
  7740  2.49978e-02  1.116e-02  5.048e-04   3.2e-05  1.7e-06  2.6e+04  2.2e+02
  7750  2.49918e-02  1.115e-02  5.041e-04   3.2e-05  1.7e-06  2.6e+04  2.4e+02
  7760  2.49839e-02  1.113e-02  5.031e-04   3.2e-05  1.7e-06  2.6e+04  7.9e+01
  7770  2.49762e-02  1.111e-02  5.022e-04   3.2e-05  1.7e-06  2.6e+04  1.8e+02
  7780  2.49707e-02  1.110e-02  5.015e-04   3.2e-05  1.7e-06  2.6e+04  2.1e+02
  7790  2.49600e-02  1.108e-02  5.003e-04   3.2e-05  1.7e-06  2.6e+04  1.1e+02
  7800  2.49532e-02  1.107e-02  4.995e-04   3.2e-05  1.7e-06  2.6e+04  1.5e+02
  7810  2.49448e-02  1.105e-02  4.985e-04   3.2e-05  1.7e-06  2.6e+04  1.1e+02
  7820  2.49345e-02  1.103e-02  4.974e-04   3.2e-05  1.7e-06  2.6e+04  2.6e+02
  7830  2.49265e-02  1.101e-02  4.965e-04   3.2e-05  1.7e-06  2.6e+04  2.0e+02
  7840  2.49179e-02  1.100e-02  4.956e-04   3.2e-05  1.7e-06  2.6e+04  6.6e+01
  7850  2.49110e-02  1.098e-02  4.949e-04   3.2e-05  1.7e-06  2.6e+04  2.1e+02
  7860  2.48998e-02  1.096e-02  4.937e-04   3.1e-05  1.7e-06  2.6e+04  1.8e+02
  7870  2.48930e-02  1.095e-02  4.930e-04   3.1e-05  1.7e-06  2.6e+04  2.2e+02
  7880  2.48845e-02  1.094e-02  4.922e-04   3.1e-05  1.7e-06  2.7e+04  1.4e+02
  7890  2.48732e-02  1.092e-02  4.911e-04   3.1e-05  1.7e-06  2.7e+04  2.3e+02
  7900  2.48665e-02  1.090e-02  4.904e-04   3.1e-05  1.7e-06  2.7e+04  1.7e+02
  7910  2.48586e-02  1.089e-02  4.897e-04   3.1e-05  1.7e-06  2.7e+04  1.7e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  7920  2.48524e-02  1.088e-02  4.891e-04   3.1e-05  1.7e-06  2.7e+04  1.6e+02
  7930  2.48455e-02  1.087e-02  4.885e-04   3.1e-05  1.7e-06  2.7e+04  1.7e+02
  7940  2.48363e-02  1.085e-02  4.877e-04   3.1e-05  1.7e-06  2.7e+04  1.4e+02
  7950  2.48270e-02  1.084e-02  4.869e-04   3.1e-05  1.7e-06  2.7e+04  9.1e+01
  7960  2.48186e-02  1.082e-02  4.862e-04   3.1e-05  1.7e-06  2.7e+04  2.7e+02
  7970  2.48130e-02  1.082e-02  4.857e-04   3.1e-05  1.7e-06  2.7e+04  1.6e+02
  7980  2.48034e-02  1.080e-02  4.849e-04   3.1e-05  1.7e-06  2.7e+04  1.7e+02
  7990  2.47904e-02  1.078e-02  4.839e-04   3.1e-05  1.7e-06  2.7e+04  2.3e+02
  8000  2.47797e-02  1.076e-02  4.830e-04   3.1e-05  1.7e-06  2.7e+04  1.5e+02
  8010  2.47673e-02  1.075e-02  4.821e-04   3.1e-05  1.7e-06  2.7e+04  2.0e+02
  8020  2.47527e-02  1.072e-02  4.809e-04   3.1e-05  1.7e-06  2.7e+04  1.9e+02
  8030  2.47410e-02  1.071e-02  4.800e-04   3.1e-05  1.7e-06  2.7e+04  2.0e+02
  8040  2.47279e-02  1.069e-02  4.790e-04   3.1e-05  1.7e-06  2.7e+04  1.6e+02
  8050  2.47182e-02  1.067e-02  4.783e-04   3.1e-05  1.7e-06  2.7e+04  1.4e+02
  8060  2.47063e-02  1.065e-02  4.774e-04   3.1e-05  1.7e-06  2.7e+04  1.5e+02
  8070  2.46918e-02  1.063e-02  4.764e-04   3.1e-05  1.7e-06  2.7e+04  1.5e+02
  8080  2.46761e-02  1.061e-02  4.752e-04   3.0e-05  1.7e-06  2.7e+04  1.4e+02
  8090  2.46650e-02  1.059e-02  4.744e-04   3.0e-05  1.7e-06  2.7e+04  1.2e+02
  8100  2.46517e-02  1.058e-02  4.735e-04   3.0e-05  1.7e-06  2.7e+04  1.3e+02
  8110  2.46370e-02  1.056e-02  4.724e-04   3.0e-05  1.7e-06  2.7e+04  2.5e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  8120  2.46211e-02  1.053e-02  4.713e-04   3.0e-05  1.7e-06  2.7e+04  2.1e+02
  8130  2.46018e-02  1.051e-02  4.700e-04   3.0e-05  1.7e-06  2.7e+04  1.1e+02
  8140  2.45890e-02  1.049e-02  4.691e-04   3.0e-05  1.7e-06  2.7e+04  1.4e+02
  8150  2.45745e-02  1.047e-02  4.681e-04   3.0e-05  1.7e-06  2.7e+04  1.2e+02
  8160  2.45471e-02  1.043e-02  4.662e-04   3.0e-05  1.7e-06  2.7e+04  1.3e+02
  8170  2.45308e-02  1.041e-02  4.651e-04   3.0e-05  1.7e-06  2.7e+04  2.1e+02
  8180  2.45067e-02  1.038e-02  4.634e-04   3.0e-05  1.7e-06  2.7e+04  1.7e+02
  8190  2.44927e-02  1.036e-02  4.625e-04   3.0e-05  1.7e-06  2.7e+04  2.2e+02
  8200  2.44749e-02  1.033e-02  4.613e-04   3.0e-05  1.7e-06  2.7e+04  1.5e+02
  8210  2.44626e-02  1.032e-02  4.605e-04   3.0e-05  1.6e-06  2.7e+04  2.0e+02
  8220  2.44494e-02  1.030e-02  4.596e-04   3.0e-05  1.6e-06  2.7e+04  1.7e+02
  8230  2.44325e-02  1.028e-02  4.585e-04   3.0e-05  1.6e-06  2.7e+04  2.2e+02
  8240  2.44158e-02  1.026e-02  4.574e-04   2.9e-05  1.6e-06  2.7e+04  2.0e+02
  8250  2.44027e-02  1.024e-02  4.566e-04   2.9e-05  1.6e-06  2.7e+04  1.2e+02
  8260  2.43886e-02  1.022e-02  4.557e-04   2.9e-05  1.6e-06  2.7e+04  8.0e+01
  8270  2.43757e-02  1.021e-02  4.549e-04   2.9e-05  1.6e-06  2.7e+04  2.0e+02
  8280  2.43627e-02  1.019e-02  4.541e-04   2.9e-05  1.6e-06  2.7e+04  2.6e+02
  8290  2.43477e-02  1.017e-02  4.532e-04   2.9e-05  1.6e-06  2.7e+04  1.8e+02
  8300  2.43310e-02  1.015e-02  4.522e-04   2.9e-05  1.6e-06  2.7e+04  2.0e+02
  8310  2.43114e-02  1.013e-02  4.511e-04   2.9e-05  1.6e-06  2.7e+04  1.7e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  8320  2.42939e-02  1.011e-02  4.501e-04   2.9e-05  1.6e-06  2.7e+04  1.4e+02
  8330  2.42750e-02  1.008e-02  4.490e-04   2.9e-05  1.6e-06  2.7e+04  1.4e+02
  8340  2.42554e-02  1.006e-02  4.479e-04   2.9e-05  1.6e-06  2.7e+04  1.6e+02
  8350  2.42285e-02  1.003e-02  4.463e-04   2.9e-05  1.6e-06  2.7e+04  2.1e+02
  8360  2.42038e-02  1.000e-02  4.449e-04   2.9e-05  1.6e-06  2.7e+04  1.0e+02
  8370  2.41849e-02  9.981e-03  4.439e-04   2.9e-05  1.6e-06  2.7e+04  7.6e+01
  8380  2.41524e-02  9.944e-03  4.420e-04   2.9e-05  1.6e-06  2.7e+04  7.6e+01
  8390  2.41317e-02  9.921e-03  4.409e-04   2.8e-05  1.6e-06  2.7e+04  2.3e+02
  8400  2.41058e-02  9.892e-03  4.394e-04   2.8e-05  1.6e-06  2.7e+04  9.2e+01
  8410  2.40753e-02  9.858e-03  4.378e-04   2.8e-05  1.6e-06  2.7e+04  1.6e+02
  8420  2.40477e-02  9.828e-03  4.362e-04   2.8e-05  1.6e-06  2.7e+04  1.1e+02
  8430  2.40135e-02  9.791e-03  4.344e-04   2.8e-05  1.6e-06  2.7e+04  1.3e+02
  8440  2.39815e-02  9.756e-03  4.326e-04   2.8e-05  1.6e-06  2.7e+04  7.0e+01
  8450  2.39433e-02  9.715e-03  4.305e-04   2.8e-05  1.6e-06  2.7e+04  9.5e+01
  8460  2.39203e-02  9.690e-03  4.292e-04   2.8e-05  1.6e-06  2.7e+04  1.1e+02
  8470  2.38993e-02  9.668e-03  4.281e-04   2.8e-05  1.6e-06  2.7e+04  1.4e+02
  8480  2.38638e-02  9.631e-03  4.262e-04   2.8e-05  1.6e-06  2.8e+04  5.5e+01
  8490  2.38405e-02  9.606e-03  4.249e-04   2.8e-05  1.6e-06  2.8e+04  1.5e+02
  8500  2.38117e-02  9.576e-03  4.234e-04   2.7e-05  1.6e-06  2.8e+04  4.0e+01
  8510  2.37904e-02  9.554e-03  4.222e-04   2.7e-05  1.6e-06  2.8e+04  1.0e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  8520  2.37745e-02  9.538e-03  4.214e-04   2.7e-05  1.6e-06  2.8e+04  1.7e+02
  8530  2.37464e-02  9.510e-03  4.199e-04   2.7e-05  1.6e-06  2.8e+04  8.5e+01
  8540  2.37253e-02  9.488e-03  4.188e-04   2.7e-05  1.6e-06  2.8e+04  2.3e+02
  8550  2.37031e-02  9.466e-03  4.176e-04   2.7e-05  1.6e-06  2.8e+04  1.4e+02
  8560  2.36833e-02  9.446e-03  4.166e-04   2.7e-05  1.6e-06  2.8e+04  1.0e+02
  8570  2.36614e-02  9.425e-03  4.154e-04   2.7e-05  1.6e-06  2.8e+04  1.2e+02
  8580  2.36423e-02  9.406e-03  4.145e-04   2.7e-05  1.6e-06  2.8e+04  6.4e+01
  8590  2.36246e-02  9.389e-03  4.136e-04   2.7e-05  1.6e-06  2.8e+04  1.7e+02
  8600  2.36003e-02  9.365e-03  4.123e-04   2.7e-05  1.6e-06  2.8e+04  1.1e+02
  8610  2.35726e-02  9.338e-03  4.109e-04   2.7e-05  1.6e-06  2.8e+04  8.2e+01
  8620  2.35524e-02  9.319e-03  4.099e-04   2.7e-05  1.6e-06  2.8e+04  1.8e+02
  8630  2.35217e-02  9.290e-03  4.084e-04   2.7e-05  1.6e-06  2.8e+04  8.9e+01
  8640  2.35013e-02  9.270e-03  4.073e-04   2.7e-05  1.6e-06  2.8e+04  1.4e+02
  8650  2.34727e-02  9.243e-03  4.059e-04   2.7e-05  1.6e-06  2.8e+04  1.4e+02
  8660  2.34400e-02  9.213e-03  4.043e-04   2.6e-05  1.6e-06  2.8e+04  1.5e+02
  8670  2.34237e-02  9.197e-03  4.035e-04   2.6e-05  1.6e-06  2.8e+04  1.4e+02
  8680  2.33950e-02  9.171e-03  4.020e-04   2.6e-05  1.6e-06  2.8e+04  1.1e+02
  8690  2.33594e-02  9.138e-03  4.003e-04   2.6e-05  1.6e-06  2.8e+04  7.9e+01
  8700  2.33314e-02  9.112e-03  3.989e-04   2.6e-05  1.6e-06  2.8e+04  7.3e+01
  8710  2.33039e-02  9.087e-03  3.976e-04   2.6e-05  1.6e-06  2.8e+04  7.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  8720  2.32717e-02  9.058e-03  3.960e-04   2.6e-05  1.6e-06  2.8e+04  1.1e+02
  8730  2.32452e-02  9.034e-03  3.947e-04   2.6e-05  1.6e-06  2.8e+04  1.4e+02
  8740  2.32154e-02  9.007e-03  3.932e-04   2.6e-05  1.6e-06  2.8e+04  1.4e+02
  8750  2.31798e-02  8.976e-03  3.915e-04   2.6e-05  1.6e-06  2.8e+04  8.4e+01
  8760  2.31429e-02  8.943e-03  3.897e-04   2.6e-05  1.6e-06  2.8e+04  1.5e+02
  8770  2.31088e-02  8.914e-03  3.880e-04   2.6e-05  1.6e-06  2.8e+04  1.3e+02
  8780  2.30864e-02  8.894e-03  3.869e-04   2.6e-05  1.6e-06  2.8e+04  7.9e+01
  8790  2.30605e-02  8.872e-03  3.857e-04   2.5e-05  1.6e-06  2.8e+04  1.2e+02
  8800  2.30249e-02  8.841e-03  3.840e-04   2.5e-05  1.6e-06  2.8e+04  8.7e+01
  8810  2.30018e-02  8.821e-03  3.828e-04   2.5e-05  1.5e-06  2.8e+04  1.2e+02
  8820  2.29793e-02  8.802e-03  3.818e-04   2.5e-05  1.5e-06  2.8e+04  1.6e+02
  8830  2.29514e-02  8.779e-03  3.804e-04   2.5e-05  1.5e-06  2.8e+04  1.0e+02
  8840  2.29361e-02  8.766e-03  3.797e-04   2.5e-05  1.5e-06  2.8e+04  1.8e+02
  8850  2.29101e-02  8.744e-03  3.784e-04   2.5e-05  1.5e-06  2.8e+04  1.3e+02
  8860  2.28764e-02  8.716e-03  3.768e-04   2.5e-05  1.5e-06  2.8e+04  6.6e+01
  8870  2.28505e-02  8.694e-03  3.756e-04   2.5e-05  1.5e-06  2.8e+04  8.0e+01
  8880  2.28278e-02  8.675e-03  3.745e-04   2.5e-05  1.5e-06  2.8e+04  1.6e+02
  8890  2.27968e-02  8.650e-03  3.730e-04   2.5e-05  1.5e-06  2.8e+04  1.4e+02
  8900  2.27713e-02  8.629e-03  3.718e-04   2.5e-05  1.5e-06  2.8e+04  5.0e+01
  8910  2.27508e-02  8.612e-03  3.709e-04   2.5e-05  1.5e-06  2.8e+04  9.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  8920  2.27313e-02  8.596e-03  3.699e-04   2.5e-05  1.5e-06  2.8e+04  9.6e+01
  8930  2.27141e-02  8.582e-03  3.691e-04   2.5e-05  1.5e-06  2.8e+04  1.9e+02
  8940  2.26981e-02  8.569e-03  3.684e-04   2.5e-05  1.5e-06  2.8e+04  2.3e+02
  8950  2.26814e-02  8.556e-03  3.676e-04   2.5e-05  1.5e-06  2.8e+04  1.1e+02
  8960  2.26595e-02  8.538e-03  3.666e-04   2.5e-05  1.5e-06  2.8e+04  1.1e+02
  8970  2.26445e-02  8.526e-03  3.659e-04   2.4e-05  1.5e-06  2.8e+04  1.0e+02
  8980  2.26221e-02  8.508e-03  3.648e-04   2.4e-05  1.5e-06  2.8e+04  1.9e+02
  8990  2.25971e-02  8.488e-03  3.637e-04   2.4e-05  1.5e-06  2.8e+04  1.1e+02
  9000  2.25845e-02  8.478e-03  3.631e-04   2.4e-05  1.5e-06  2.8e+04  1.6e+02
  9010  2.25702e-02  8.466e-03  3.624e-04   2.4e-05  1.5e-06  2.8e+04  1.7e+02
  9020  2.25512e-02  8.451e-03  3.616e-04   2.4e-05  1.5e-06  2.8e+04  1.7e+02
  9030  2.25318e-02  8.435e-03  3.607e-04   2.4e-05  1.5e-06  2.8e+04  1.7e+02
  9040  2.25077e-02  8.416e-03  3.596e-04   2.4e-05  1.5e-06  2.8e+04  2.3e+02
  9050  2.24922e-02  8.404e-03  3.589e-04   2.4e-05  1.5e-06  2.8e+04  1.1e+02
  9060  2.24723e-02  8.388e-03  3.580e-04   2.4e-05  1.5e-06  2.8e+04  2.7e+02
  9070  2.24495e-02  8.370e-03  3.569e-04   2.4e-05  1.5e-06  2.8e+04  7.5e+01
  9080  2.24296e-02  8.355e-03  3.560e-04   2.4e-05  1.5e-06  2.8e+04  3.2e+02
  9090  2.24098e-02  8.339e-03  3.552e-04   2.4e-05  1.5e-06  2.8e+04  1.8e+02
  9100  2.23850e-02  8.320e-03  3.541e-04   2.4e-05  1.5e-06  2.8e+04  1.6e+02
  9110  2.23634e-02  8.303e-03  3.531e-04   2.4e-05  1.5e-06  2.9e+04  1.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  9120  2.23425e-02  8.287e-03  3.522e-04   2.4e-05  1.5e-06  2.9e+04  1.4e+02
  9130  2.23144e-02  8.265e-03  3.509e-04   2.4e-05  1.5e-06  2.9e+04  1.4e+02
  9140  2.22975e-02  8.252e-03  3.501e-04   2.4e-05  1.5e-06  2.9e+04  9.1e+01
  9150  2.22695e-02  8.231e-03  3.489e-04   2.4e-05  1.5e-06  2.9e+04  1.3e+02
  9160  2.22418e-02  8.209e-03  3.477e-04   2.4e-05  1.5e-06  2.9e+04  1.3e+02
  9170  2.22281e-02  8.199e-03  3.471e-04   2.4e-05  1.5e-06  2.9e+04  1.2e+02
  9180  2.21990e-02  8.177e-03  3.458e-04   2.3e-05  1.5e-06  2.9e+04  1.4e+02
  9190  2.21835e-02  8.165e-03  3.451e-04   2.3e-05  1.5e-06  2.9e+04  1.7e+02
  9200  2.21611e-02  8.148e-03  3.441e-04   2.3e-05  1.5e-06  2.9e+04  1.2e+02
  9210  2.21394e-02  8.132e-03  3.431e-04   2.3e-05  1.5e-06  2.9e+04  1.7e+02
  9220  2.21205e-02  8.117e-03  3.423e-04   2.3e-05  1.5e-06  2.9e+04  1.2e+02
  9230  2.20961e-02  8.099e-03  3.412e-04   2.3e-05  1.5e-06  2.9e+04  9.3e+01
  9240  2.20749e-02  8.083e-03  3.403e-04   2.3e-05  1.5e-06  2.9e+04  6.4e+01
  9250  2.20597e-02  8.072e-03  3.396e-04   2.3e-05  1.5e-06  2.9e+04  1.1e+02
  9260  2.20312e-02  8.050e-03  3.384e-04   2.3e-05  1.5e-06  2.9e+04  2.5e+02
  9270  2.20123e-02  8.036e-03  3.376e-04   2.3e-05  1.5e-06  2.9e+04  7.7e+01
  9280  2.20009e-02  8.028e-03  3.371e-04   2.3e-05  1.5e-06  2.9e+04  1.3e+02
  9290  2.19748e-02  8.008e-03  3.359e-04   2.3e-05  1.5e-06  2.9e+04  2.1e+02
  9300  2.19576e-02  7.996e-03  3.352e-04   2.3e-05  1.5e-06  2.9e+04  2.1e+02
  9310  2.19404e-02  7.983e-03  3.345e-04   2.3e-05  1.5e-06  2.9e+04  9.8e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  9320  2.19131e-02  7.963e-03  3.333e-04   2.3e-05  1.5e-06  2.9e+04  2.3e+02
  9330  2.18903e-02  7.946e-03  3.323e-04   2.3e-05  1.4e-06  2.9e+04  1.3e+02
  9340  2.18622e-02  7.925e-03  3.311e-04   2.3e-05  1.4e-06  2.9e+04  1.1e+02
  9350  2.18384e-02  7.908e-03  3.300e-04   2.3e-05  1.4e-06  2.9e+04  6.1e+01
  9360  2.18189e-02  7.894e-03  3.292e-04   2.3e-05  1.4e-06  2.9e+04  2.7e+02
  9370  2.17992e-02  7.879e-03  3.283e-04   2.3e-05  1.4e-06  2.9e+04  6.3e+01
  9380  2.17750e-02  7.861e-03  3.273e-04   2.3e-05  1.4e-06  2.9e+04  1.2e+02
  9390  2.17545e-02  7.847e-03  3.264e-04   2.3e-05  1.4e-06  2.9e+04  1.8e+02
  9400  2.17333e-02  7.831e-03  3.255e-04   2.2e-05  1.4e-06  2.9e+04  1.2e+02
  9410  2.17192e-02  7.821e-03  3.249e-04   2.2e-05  1.4e-06  2.9e+04  1.5e+02
  9420  2.16966e-02  7.805e-03  3.239e-04   2.2e-05  1.4e-06  2.9e+04  8.0e+01
  9430  2.16759e-02  7.790e-03  3.230e-04   2.2e-05  1.4e-06  2.9e+04  1.9e+02
  9440  2.16553e-02  7.775e-03  3.222e-04   2.2e-05  1.4e-06  2.9e+04  6.5e+01
  9450  2.16349e-02  7.760e-03  3.213e-04   2.2e-05  1.4e-06  2.9e+04  1.3e+02
  9460  2.16187e-02  7.749e-03  3.206e-04   2.2e-05  1.4e-06  2.9e+04  8.5e+01
  9470  2.16051e-02  7.739e-03  3.200e-04   2.2e-05  1.4e-06  2.9e+04  2.1e+02
  9480  2.15835e-02  7.723e-03  3.191e-04   2.2e-05  1.4e-06  2.9e+04  1.8e+02
  9490  2.15655e-02  7.710e-03  3.183e-04   2.2e-05  1.4e-06  2.9e+04  1.7e+02
  9500  2.15496e-02  7.699e-03  3.176e-04   2.2e-05  1.4e-06  2.9e+04  9.0e+01
  9510  2.15272e-02  7.683e-03  3.167e-04   2.2e-05  1.4e-06  2.9e+04  1.0e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  9520  2.15023e-02  7.665e-03  3.156e-04   2.2e-05  1.4e-06  2.9e+04  1.2e+02
  9530  2.14877e-02  7.655e-03  3.150e-04   2.2e-05  1.4e-06  2.9e+04  8.3e+01
  9540  2.14740e-02  7.645e-03  3.144e-04   2.2e-05  1.4e-06  2.9e+04  1.1e+02
  9550  2.14625e-02  7.637e-03  3.139e-04   2.2e-05  1.4e-06  2.9e+04  2.0e+02
  9560  2.14455e-02  7.625e-03  3.132e-04   2.2e-05  1.4e-06  2.9e+04  1.5e+02
  9570  2.14318e-02  7.615e-03  3.127e-04   2.2e-05  1.4e-06  2.9e+04  3.1e+02
  9580  2.14209e-02  7.607e-03  3.122e-04   2.2e-05  1.4e-06  2.9e+04  1.1e+02
  9590  2.14008e-02  7.593e-03  3.114e-04   2.2e-05  1.4e-06  2.9e+04  1.8e+02
  9600  2.13874e-02  7.584e-03  3.108e-04   2.2e-05  1.4e-06  2.9e+04  2.9e+02
  9610  2.13781e-02  7.577e-03  3.104e-04   2.2e-05  1.4e-06  2.9e+04  7.7e+01
  9620  2.13596e-02  7.564e-03  3.097e-04   2.2e-05  1.4e-06  2.9e+04  3.0e+02
  9630  2.13441e-02  7.553e-03  3.091e-04   2.2e-05  1.4e-06  2.9e+04  6.3e+01
  9640  2.13276e-02  7.542e-03  3.084e-04   2.2e-05  1.4e-06  2.9e+04  1.3e+02
  9650  2.13140e-02  7.532e-03  3.078e-04   2.2e-05  1.4e-06  2.9e+04  2.0e+02
  9660  2.13037e-02  7.525e-03  3.074e-04   2.2e-05  1.4e-06  2.9e+04  1.2e+02
  9670  2.12829e-02  7.510e-03  3.066e-04   2.2e-05  1.4e-06  2.9e+04  1.0e+02
  9680  2.12712e-02  7.502e-03  3.061e-04   2.2e-05  1.4e-06  2.9e+04  1.7e+02
  9690  2.12590e-02  7.494e-03  3.056e-04   2.2e-05  1.4e-06  2.9e+04  1.4e+02
  9700  2.12458e-02  7.485e-03  3.051e-04   2.1e-05  1.4e-06  2.9e+04  1.4e+02
  9710  2.12325e-02  7.475e-03  3.046e-04   2.1e-05  1.4e-06  2.9e+04  2.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  9720  2.12163e-02  7.464e-03  3.040e-04   2.1e-05  1.4e-06  2.9e+04  2.8e+02
  9730  2.12028e-02  7.455e-03  3.035e-04   2.1e-05  1.4e-06  2.9e+04  2.1e+02
  9740  2.11932e-02  7.448e-03  3.031e-04   2.1e-05  1.4e-06  2.9e+04  9.8e+01
  9750  2.11750e-02  7.436e-03  3.024e-04   2.1e-05  1.4e-06  2.9e+04  1.4e+02
  9760  2.11539e-02  7.421e-03  3.016e-04   2.1e-05  1.4e-06  3.0e+04  1.2e+02
  9770  2.11419e-02  7.413e-03  3.011e-04   2.1e-05  1.4e-06  3.0e+04  1.3e+02
  9780  2.11243e-02  7.401e-03  3.005e-04   2.1e-05  1.4e-06  3.0e+04  2.2e+02
  9790  2.11079e-02  7.390e-03  2.998e-04   2.1e-05  1.4e-06  3.0e+04  9.1e+01
  9800  2.10967e-02  7.382e-03  2.994e-04   2.1e-05  1.4e-06  3.0e+04  1.3e+02
  9810  2.10809e-02  7.371e-03  2.988e-04   2.1e-05  1.4e-06  3.0e+04  1.4e+02
  9820  2.10614e-02  7.358e-03  2.981e-04   2.1e-05  1.4e-06  3.0e+04  1.7e+02
  9830  2.10472e-02  7.348e-03  2.976e-04   2.1e-05  1.4e-06  3.0e+04  1.6e+02
  9840  2.10279e-02  7.335e-03  2.968e-04   2.1e-05  1.4e-06  3.0e+04  1.6e+02
  9850  2.10119e-02  7.324e-03  2.962e-04   2.1e-05  1.4e-06  3.0e+04  1.7e+02
  9860  2.09943e-02  7.312e-03  2.956e-04   2.1e-05  1.4e-06  3.0e+04  6.2e+01
  9870  2.09763e-02  7.300e-03  2.949e-04   2.1e-05  1.4e-06  3.0e+04  2.6e+02
  9880  2.09592e-02  7.288e-03  2.943e-04   2.1e-05  1.4e-06  3.0e+04  7.7e+01
  9890  2.09366e-02  7.273e-03  2.934e-04   2.1e-05  1.4e-06  3.0e+04  5.4e+01
  9900  2.09213e-02  7.262e-03  2.929e-04   2.1e-05  1.4e-06  3.0e+04  2.4e+02
  9910  2.09035e-02  7.250e-03  2.922e-04   2.1e-05  1.4e-06  3.0e+04  2.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  9920  2.08893e-02  7.240e-03  2.917e-04   2.1e-05  1.4e-06  3.0e+04  1.6e+02
  9930  2.08781e-02  7.233e-03  2.913e-04   2.1e-05  1.4e-06  3.0e+04  1.4e+02
  9940  2.08599e-02  7.220e-03  2.906e-04   2.1e-05  1.4e-06  3.0e+04  1.5e+02
  9950  2.08474e-02  7.212e-03  2.901e-04   2.1e-05  1.4e-06  3.0e+04  1.7e+02
  9960  2.08344e-02  7.203e-03  2.897e-04   2.1e-05  1.3e-06  3.0e+04  1.2e+02
  9970  2.08149e-02  7.189e-03  2.889e-04   2.1e-05  1.3e-06  3.0e+04  6.6e+01
  9980  2.08004e-02  7.179e-03  2.884e-04   2.1e-05  1.3e-06  3.0e+04  1.2e+02
  9990  2.07931e-02  7.174e-03  2.881e-04   2.1e-05  1.3e-06  3.0e+04  1.9e+02
 10000  2.07756e-02  7.162e-03  2.875e-04   2.1e-05  1.3e-06  3.0e+04  1.5e+02
 10010  2.07630e-02  7.153e-03  2.870e-04   2.1e-05  1.3e-06  3.0e+04  1.2e+02
 10020  2.07524e-02  7.146e-03  2.866e-04   2.1e-05  1.3e-06  3.0e+04  1.2e+02
 10030  2.07334e-02  7.133e-03  2.860e-04   2.0e-05  1.3e-06  3.0e+04  5.3e+01
 10040  2.07204e-02  7.124e-03  2.855e-04   2.0e-05  1.3e-06  3.0e+04  1.3e+02
