OS                           : Linux-5.14.21-150400.24.81_12.0.86-cray_shasta_c-x86_64-with-glibc2.31
Python Version               : 3.9.15
CuPy Version                 : 12.1.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.23.5
SciPy Version                : 1.9.3
Cython Build Version         : 0.29.32
Cython Runtime Version       : None
CUDA Root                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7
nvcc PATH                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7/bin/nvcc
CUDA Build Version           : 11080
CUDA Driver Version          : 12000
CUDA Runtime Version         : 11070
cuBLAS Version               : (available)
cuFFT Version                : 10702
cuRAND Version               : 10210
cuSOLVER Version             : (11, 3, 5)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 7)
Thrust Version               : 101501
CUB Build Version            : 101501
Jitify Build Version         : 4a37de0
cuDNN Build Version          : 8801
cuDNN Version                : 8302
NCCL Build Version           : 21602
NCCL Runtime Version         : 21505
cuTENSOR Version             : 10500
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100-SXM4-80GB
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:41:00.0
None
nprime = 435
npripri = 406
./trajdata100/train_lih_6-311ppgss.npy
Sizes of ptrain and pdot:
[(20000, 29, 29), (20000, 29, 29)]
Loss at truetheta:
6.043601238389638e-18
len(theta) = 707281
len(jac) = 16820000
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 33640000 rows and 707281 columns
damp = 0.00000000000000e+00

atol = 1.00e-08                 conlim = 1.00e+08

btol = 1.00e-08             maxiter =    40000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  1830  3.05492e-02  6.378e-02  4.550e-03   4.3e-04  1.3e-05  5.6e+03  6.0e+01
  1840  3.05672e-02  6.356e-02  4.505e-03   4.2e-04  1.3e-05  5.6e+03  7.1e+01
  1850  3.05844e-02  6.336e-02  4.463e-03   4.2e-04  1.3e-05  5.6e+03  6.1e+01
  1860  3.05985e-02  6.319e-02  4.430e-03   4.2e-04  1.3e-05  5.6e+03  5.2e+01
  1870  3.06193e-02  6.295e-02  4.381e-03   4.2e-04  1.2e-05  5.6e+03  4.2e+01
  1880  3.06358e-02  6.276e-02  4.343e-03   4.2e-04  1.2e-05  5.6e+03  5.3e+01
  1890  3.06502e-02  6.260e-02  4.310e-03   4.2e-04  1.2e-05  5.6e+03  8.1e+01
  1900  3.06699e-02  6.237e-02  4.267e-03   4.2e-04  1.2e-05  5.7e+03  6.3e+01
  1910  3.06859e-02  6.220e-02  4.232e-03   4.2e-04  1.2e-05  5.7e+03  6.5e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  1920  3.07040e-02  6.200e-02  4.193e-03   4.1e-04  1.2e-05  5.7e+03  7.9e+01
  1930  3.07175e-02  6.185e-02  4.165e-03   4.1e-04  1.2e-05  5.7e+03  6.1e+01
  1940  3.07360e-02  6.165e-02  4.127e-03   4.1e-04  1.2e-05  5.7e+03  6.4e+01
  1950  3.07531e-02  6.147e-02  4.093e-03   4.1e-04  1.2e-05  5.7e+03  5.6e+01
  1960  3.07719e-02  6.127e-02  4.056e-03   4.1e-04  1.2e-05  5.7e+03  7.0e+01
  1970  3.07881e-02  6.111e-02  4.025e-03   4.1e-04  1.1e-05  5.8e+03  8.5e+01
  1980  3.08042e-02  6.094e-02  3.995e-03   4.1e-04  1.1e-05  5.8e+03  5.4e+01
  1990  3.08239e-02  6.074e-02  3.958e-03   4.1e-04  1.1e-05  5.8e+03  7.2e+01
  2000  3.08396e-02  6.058e-02  3.929e-03   4.0e-04  1.1e-05  5.8e+03  4.8e+01
  2010  3.08588e-02  6.040e-02  3.895e-03   4.0e-04  1.1e-05  5.8e+03  9.7e+01
  2020  3.08766e-02  6.022e-02  3.863e-03   4.0e-04  1.1e-05  5.8e+03  6.7e+01
  2030  3.08946e-02  6.005e-02  3.832e-03   4.0e-04  1.1e-05  5.8e+03  6.3e+01
  2040  3.09149e-02  5.986e-02  3.798e-03   4.0e-04  1.1e-05  5.9e+03  6.5e+01
  2050  3.09340e-02  5.968e-02  3.766e-03   4.0e-04  1.1e-05  5.9e+03  4.5e+01
  2060  3.09522e-02  5.951e-02  3.737e-03   4.0e-04  1.1e-05  5.9e+03  5.5e+01
  2070  3.09678e-02  5.937e-02  3.711e-03   4.0e-04  1.1e-05  5.9e+03  6.9e+01
  2080  3.09867e-02  5.919e-02  3.681e-03   4.0e-04  1.1e-05  5.9e+03  1.0e+02
  2090  3.10057e-02  5.902e-02  3.652e-03   3.9e-04  1.0e-05  5.9e+03  6.1e+01
  2100  3.10240e-02  5.886e-02  3.624e-03   3.9e-04  1.0e-05  5.9e+03  5.6e+01
  2110  3.10470e-02  5.866e-02  3.589e-03   3.9e-04  1.0e-05  6.0e+03  8.2e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2120  3.10656e-02  5.850e-02  3.561e-03   3.9e-04  1.0e-05  6.0e+03  9.5e+01
  2130  3.10850e-02  5.833e-02  3.533e-03   3.9e-04  1.0e-05  6.0e+03  7.2e+01
  2140  3.11054e-02  5.815e-02  3.504e-03   3.9e-04  1.0e-05  6.0e+03  6.1e+01
  2150  3.11249e-02  5.799e-02  3.476e-03   3.9e-04  1.0e-05  6.0e+03  8.3e+01
  2160  3.11446e-02  5.782e-02  3.449e-03   3.9e-04  9.9e-06  6.0e+03  6.6e+01
  2170  3.11630e-02  5.767e-02  3.423e-03   3.9e-04  9.8e-06  6.0e+03  9.9e+01
  2180  3.11820e-02  5.752e-02  3.398e-03   3.8e-04  9.7e-06  6.1e+03  7.4e+01
  2190  3.12017e-02  5.736e-02  3.372e-03   3.8e-04  9.7e-06  6.1e+03  4.9e+01
  2200  3.12181e-02  5.722e-02  3.351e-03   3.8e-04  9.6e-06  6.1e+03  6.5e+01
  2210  3.12403e-02  5.705e-02  3.322e-03   3.8e-04  9.5e-06  6.1e+03  3.5e+01
  2220  3.12575e-02  5.691e-02  3.301e-03   3.8e-04  9.5e-06  6.1e+03  5.5e+01
  2230  3.12779e-02  5.675e-02  3.275e-03   3.8e-04  9.4e-06  6.1e+03  6.4e+01
  2240  3.12979e-02  5.660e-02  3.251e-03   3.8e-04  9.4e-06  6.1e+03  7.6e+01
  2250  3.13190e-02  5.644e-02  3.225e-03   3.8e-04  9.3e-06  6.2e+03  7.3e+01
  2260  3.13379e-02  5.630e-02  3.203e-03   3.8e-04  9.2e-06  6.2e+03  6.3e+01
  2270  3.13568e-02  5.615e-02  3.181e-03   3.8e-04  9.2e-06  6.2e+03  7.1e+01
  2280  3.13770e-02  5.601e-02  3.157e-03   3.7e-04  9.1e-06  6.2e+03  1.0e+02
  2290  3.13993e-02  5.584e-02  3.132e-03   3.7e-04  9.0e-06  6.2e+03  4.5e+01
  2300  3.14200e-02  5.569e-02  3.109e-03   3.7e-04  9.0e-06  6.2e+03  5.3e+01
  2310  3.14404e-02  5.555e-02  3.086e-03   3.7e-04  8.9e-06  6.2e+03  4.1e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2320  3.14607e-02  5.541e-02  3.065e-03   3.7e-04  8.8e-06  6.3e+03  3.3e+01
  2330  3.14823e-02  5.526e-02  3.042e-03   3.7e-04  8.8e-06  6.3e+03  9.1e+01
  2340  3.15022e-02  5.512e-02  3.021e-03   3.7e-04  8.7e-06  6.3e+03  6.4e+01
  2350  3.15239e-02  5.497e-02  2.999e-03   3.7e-04  8.7e-06  6.3e+03  8.0e+01
  2360  3.15445e-02  5.484e-02  2.978e-03   3.7e-04  8.6e-06  6.3e+03  7.5e+01
  2370  3.15636e-02  5.471e-02  2.959e-03   3.7e-04  8.6e-06  6.3e+03  5.3e+01
  2380  3.15851e-02  5.457e-02  2.938e-03   3.6e-04  8.5e-06  6.3e+03  9.9e+01
  2390  3.16056e-02  5.444e-02  2.918e-03   3.6e-04  8.5e-06  6.3e+03  8.2e+01
  2400  3.16313e-02  5.428e-02  2.894e-03   3.6e-04  8.4e-06  6.4e+03  5.2e+01
  2410  3.16508e-02  5.415e-02  2.876e-03   3.6e-04  8.3e-06  6.4e+03  5.6e+01
  2420  3.16704e-02  5.403e-02  2.858e-03   3.6e-04  8.3e-06  6.4e+03  1.1e+02
  2430  3.16972e-02  5.387e-02  2.834e-03   3.6e-04  8.2e-06  6.4e+03  8.4e+01
  2440  3.17163e-02  5.375e-02  2.817e-03   3.6e-04  8.2e-06  6.4e+03  6.7e+01
  2450  3.17402e-02  5.361e-02  2.796e-03   3.6e-04  8.1e-06  6.4e+03  3.7e+01
  2460  3.17596e-02  5.349e-02  2.780e-03   3.6e-04  8.1e-06  6.4e+03  9.7e+01
  2470  3.17788e-02  5.338e-02  2.764e-03   3.6e-04  8.0e-06  6.5e+03  7.7e+01
  2480  3.18015e-02  5.325e-02  2.745e-03   3.6e-04  8.0e-06  6.5e+03  8.3e+01
  2490  3.18244e-02  5.311e-02  2.726e-03   3.5e-04  7.9e-06  6.5e+03  9.4e+01
  2500  3.18463e-02  5.299e-02  2.709e-03   3.5e-04  7.9e-06  6.5e+03  6.0e+01
  2510  3.18671e-02  5.287e-02  2.692e-03   3.5e-04  7.8e-06  6.5e+03  5.0e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2520  3.18861e-02  5.276e-02  2.677e-03   3.5e-04  7.8e-06  6.5e+03  8.7e+01
  2530  3.19111e-02  5.262e-02  2.658e-03   3.5e-04  7.7e-06  6.5e+03  1.0e+02
  2540  3.19339e-02  5.250e-02  2.641e-03   3.5e-04  7.7e-06  6.5e+03  9.1e+01
  2550  3.19528e-02  5.240e-02  2.627e-03   3.5e-04  7.7e-06  6.6e+03  5.4e+01
  2560  3.19722e-02  5.229e-02  2.613e-03   3.5e-04  7.6e-06  6.6e+03  5.8e+01
  2570  3.19953e-02  5.217e-02  2.597e-03   3.5e-04  7.6e-06  6.6e+03  1.1e+02
  2580  3.20181e-02  5.205e-02  2.581e-03   3.5e-04  7.5e-06  6.6e+03  6.8e+01
  2590  3.20379e-02  5.195e-02  2.568e-03   3.5e-04  7.5e-06  6.6e+03  5.4e+01
  2600  3.20583e-02  5.184e-02  2.554e-03   3.5e-04  7.4e-06  6.6e+03  5.3e+01
  2610  3.20771e-02  5.175e-02  2.541e-03   3.5e-04  7.4e-06  6.6e+03  8.7e+01
  2620  3.20989e-02  5.164e-02  2.527e-03   3.4e-04  7.4e-06  6.6e+03  8.9e+01
  2630  3.21214e-02  5.152e-02  2.513e-03   3.4e-04  7.3e-06  6.7e+03  9.0e+01
  2640  3.21430e-02  5.142e-02  2.499e-03   3.4e-04  7.3e-06  6.7e+03  5.7e+01
  2650  3.21658e-02  5.130e-02  2.485e-03   3.4e-04  7.3e-06  6.7e+03  7.4e+01
  2660  3.21873e-02  5.120e-02  2.472e-03   3.4e-04  7.2e-06  6.7e+03  7.3e+01
  2670  3.22093e-02  5.109e-02  2.459e-03   3.4e-04  7.2e-06  6.7e+03  5.9e+01
  2680  3.22337e-02  5.097e-02  2.445e-03   3.4e-04  7.1e-06  6.7e+03  1.1e+02
  2690  3.22558e-02  5.087e-02  2.432e-03   3.4e-04  7.1e-06  6.7e+03  5.0e+01
  2700  3.22789e-02  5.076e-02  2.419e-03   3.4e-04  7.1e-06  6.7e+03  5.9e+01
  2710  3.22990e-02  5.067e-02  2.408e-03   3.4e-04  7.0e-06  6.8e+03  9.4e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2720  3.23281e-02  5.053e-02  2.392e-03   3.4e-04  7.0e-06  6.8e+03  9.4e+01
  2730  3.23488e-02  5.044e-02  2.381e-03   3.4e-04  7.0e-06  6.8e+03  8.3e+01
  2740  3.23697e-02  5.034e-02  2.370e-03   3.4e-04  6.9e-06  6.8e+03  8.3e+01
  2750  3.23934e-02  5.023e-02  2.357e-03   3.4e-04  6.9e-06  6.8e+03  9.1e+01
  2760  3.24148e-02  5.013e-02  2.346e-03   3.3e-04  6.9e-06  6.8e+03  8.9e+01
  2770  3.24437e-02  5.000e-02  2.331e-03   3.3e-04  6.8e-06  6.8e+03  7.1e+01
  2780  3.24690e-02  4.989e-02  2.318e-03   3.3e-04  6.8e-06  6.8e+03  5.9e+01
  2790  3.24920e-02  4.979e-02  2.307e-03   3.3e-04  6.8e-06  6.9e+03  7.5e+01
  2800  3.25181e-02  4.968e-02  2.294e-03   3.3e-04  6.7e-06  6.9e+03  6.2e+01
  2810  3.25431e-02  4.957e-02  2.282e-03   3.3e-04  6.7e-06  6.9e+03  8.7e+01
  2820  3.25689e-02  4.945e-02  2.270e-03   3.3e-04  6.7e-06  6.9e+03  1.2e+02
  2830  3.25911e-02  4.936e-02  2.259e-03   3.3e-04  6.6e-06  6.9e+03  7.0e+01
  2840  3.26155e-02  4.925e-02  2.248e-03   3.3e-04  6.6e-06  6.9e+03  6.1e+01
  2850  3.26450e-02  4.913e-02  2.234e-03   3.3e-04  6.6e-06  6.9e+03  1.1e+02
  2860  3.26680e-02  4.903e-02  2.224e-03   3.3e-04  6.5e-06  6.9e+03  8.3e+01
  2870  3.26911e-02  4.894e-02  2.214e-03   3.3e-04  6.5e-06  7.0e+03  5.6e+01
  2880  3.27194e-02  4.882e-02  2.201e-03   3.3e-04  6.5e-06  7.0e+03  8.5e+01
  2890  3.27430e-02  4.872e-02  2.191e-03   3.3e-04  6.4e-06  7.0e+03  9.1e+01
  2900  3.27694e-02  4.861e-02  2.180e-03   3.2e-04  6.4e-06  7.0e+03  6.7e+01
  2910  3.27930e-02  4.852e-02  2.170e-03   3.2e-04  6.4e-06  7.0e+03  5.6e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2920  3.28154e-02  4.843e-02  2.160e-03   3.2e-04  6.4e-06  7.0e+03  6.9e+01
  2930  3.28444e-02  4.831e-02  2.148e-03   3.2e-04  6.3e-06  7.0e+03  1.0e+02
  2940  3.28656e-02  4.822e-02  2.140e-03   3.2e-04  6.3e-06  7.0e+03  7.9e+01
  2950  3.28904e-02  4.812e-02  2.130e-03   3.2e-04  6.3e-06  7.0e+03  6.4e+01
  2960  3.29106e-02  4.804e-02  2.121e-03   3.2e-04  6.3e-06  7.1e+03  6.5e+01
  2970  3.29360e-02  4.794e-02  2.111e-03   3.2e-04  6.2e-06  7.1e+03  6.4e+01
  2980  3.29638e-02  4.783e-02  2.101e-03   3.2e-04  6.2e-06  7.1e+03  6.4e+01
  2990  3.29839e-02  4.775e-02  2.093e-03   3.2e-04  6.2e-06  7.1e+03  9.8e+01
  3000  3.30101e-02  4.765e-02  2.083e-03   3.2e-04  6.1e-06  7.1e+03  1.0e+02
  3010  3.30334e-02  4.756e-02  2.074e-03   3.2e-04  6.1e-06  7.1e+03  9.4e+01
  3020  3.30569e-02  4.747e-02  2.066e-03   3.2e-04  6.1e-06  7.1e+03  9.2e+01
  3030  3.30791e-02  4.739e-02  2.058e-03   3.2e-04  6.1e-06  7.1e+03  8.5e+01
  3040  3.31043e-02  4.729e-02  2.049e-03   3.2e-04  6.1e-06  7.2e+03  7.3e+01
  3050  3.31285e-02  4.720e-02  2.040e-03   3.2e-04  6.0e-06  7.2e+03  9.9e+01
  3060  3.31522e-02  4.711e-02  2.032e-03   3.1e-04  6.0e-06  7.2e+03  1.4e+02
  3070  3.31782e-02  4.701e-02  2.023e-03   3.1e-04  6.0e-06  7.2e+03  5.2e+01
  3080  3.32026e-02  4.692e-02  2.015e-03   3.1e-04  6.0e-06  7.2e+03  7.9e+01
  3090  3.32290e-02  4.682e-02  2.006e-03   3.1e-04  5.9e-06  7.2e+03  1.3e+02
  3100  3.32537e-02  4.673e-02  1.998e-03   3.1e-04  5.9e-06  7.2e+03  1.0e+02
  3110  3.32750e-02  4.665e-02  1.991e-03   3.1e-04  5.9e-06  7.2e+03  1.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3120  3.33042e-02  4.654e-02  1.982e-03   3.1e-04  5.9e-06  7.3e+03  6.0e+01
  3130  3.33350e-02  4.643e-02  1.972e-03   3.1e-04  5.8e-06  7.3e+03  5.5e+01
  3140  3.33572e-02  4.635e-02  1.965e-03   3.1e-04  5.8e-06  7.3e+03  7.7e+01
  3150  3.33801e-02  4.627e-02  1.958e-03   3.1e-04  5.8e-06  7.3e+03  1.2e+02
  3160  3.34091e-02  4.617e-02  1.949e-03   3.1e-04  5.8e-06  7.3e+03  1.3e+02
  3170  3.34339e-02  4.608e-02  1.942e-03   3.1e-04  5.8e-06  7.3e+03  7.9e+01
  3180  3.34612e-02  4.598e-02  1.934e-03   3.1e-04  5.7e-06  7.3e+03  1.0e+02
  3190  3.34837e-02  4.590e-02  1.927e-03   3.1e-04  5.7e-06  7.3e+03  6.7e+01
  3200  3.35105e-02  4.581e-02  1.920e-03   3.1e-04  5.7e-06  7.3e+03  9.6e+01
  3210  3.35392e-02  4.571e-02  1.911e-03   3.1e-04  5.7e-06  7.4e+03  8.5e+01
  3220  3.35670e-02  4.561e-02  1.904e-03   3.0e-04  5.7e-06  7.4e+03  6.7e+01
  3230  3.35930e-02  4.552e-02  1.896e-03   3.0e-04  5.6e-06  7.4e+03  8.0e+01
  3240  3.36247e-02  4.541e-02  1.888e-03   3.0e-04  5.6e-06  7.4e+03  6.7e+01
  3250  3.36538e-02  4.531e-02  1.880e-03   3.0e-04  5.6e-06  7.4e+03  1.3e+02
  3260  3.36736e-02  4.524e-02  1.875e-03   3.0e-04  5.6e-06  7.4e+03  1.2e+02
  3270  3.37078e-02  4.513e-02  1.866e-03   3.0e-04  5.6e-06  7.4e+03  1.3e+02
  3280  3.37332e-02  4.504e-02  1.859e-03   3.0e-04  5.6e-06  7.4e+03  1.3e+02
  3290  3.37611e-02  4.495e-02  1.852e-03   3.0e-04  5.5e-06  7.4e+03  1.1e+02
  3300  3.37878e-02  4.486e-02  1.845e-03   3.0e-04  5.5e-06  7.5e+03  1.0e+02
  3310  3.38121e-02  4.478e-02  1.839e-03   3.0e-04  5.5e-06  7.5e+03  9.1e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3320  3.38443e-02  4.467e-02  1.831e-03   3.0e-04  5.5e-06  7.5e+03  1.5e+02
  3330  3.38701e-02  4.459e-02  1.825e-03   3.0e-04  5.5e-06  7.5e+03  1.1e+02
  3340  3.38976e-02  4.450e-02  1.818e-03   3.0e-04  5.4e-06  7.5e+03  1.1e+02
  3350  3.39259e-02  4.441e-02  1.811e-03   3.0e-04  5.4e-06  7.5e+03  7.4e+01
  3360  3.39584e-02  4.430e-02  1.803e-03   3.0e-04  5.4e-06  7.5e+03  7.2e+01
  3370  3.39900e-02  4.420e-02  1.796e-03   3.0e-04  5.4e-06  7.5e+03  5.4e+01
  3380  3.40148e-02  4.412e-02  1.790e-03   2.9e-04  5.4e-06  7.5e+03  8.5e+01
  3390  3.40470e-02  4.401e-02  1.783e-03   2.9e-04  5.4e-06  7.6e+03  9.1e+01
  3400  3.40719e-02  4.393e-02  1.777e-03   2.9e-04  5.3e-06  7.6e+03  1.3e+02
  3410  3.41034e-02  4.383e-02  1.770e-03   2.9e-04  5.3e-06  7.6e+03  8.8e+01
  3420  3.41318e-02  4.374e-02  1.764e-03   2.9e-04  5.3e-06  7.6e+03  6.1e+01
  3430  3.41618e-02  4.365e-02  1.757e-03   2.9e-04  5.3e-06  7.6e+03  8.7e+01
  3440  3.41909e-02  4.356e-02  1.751e-03   2.9e-04  5.3e-06  7.6e+03  9.0e+01
  3450  3.42223e-02  4.346e-02  1.744e-03   2.9e-04  5.3e-06  7.6e+03  1.4e+02
  3460  3.42504e-02  4.337e-02  1.738e-03   2.9e-04  5.2e-06  7.6e+03  1.2e+02
  3470  3.42788e-02  4.328e-02  1.732e-03   2.9e-04  5.2e-06  7.6e+03  1.1e+02
  3480  3.43120e-02  4.318e-02  1.725e-03   2.9e-04  5.2e-06  7.7e+03  1.2e+02
  3490  3.43430e-02  4.308e-02  1.718e-03   2.9e-04  5.2e-06  7.7e+03  1.0e+02
  3500  3.43730e-02  4.299e-02  1.712e-03   2.9e-04  5.2e-06  7.7e+03  9.8e+01
  3510  3.44019e-02  4.290e-02  1.706e-03   2.9e-04  5.2e-06  7.7e+03  9.7e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3520  3.44295e-02  4.282e-02  1.701e-03   2.9e-04  5.2e-06  7.7e+03  1.3e+02
  3530  3.44655e-02  4.271e-02  1.693e-03   2.9e-04  5.1e-06  7.7e+03  1.2e+02
  3540  3.44985e-02  4.261e-02  1.687e-03   2.8e-04  5.1e-06  7.7e+03  1.4e+02
  3550  3.45282e-02  4.252e-02  1.681e-03   2.8e-04  5.1e-06  7.7e+03  6.9e+01
  3560  3.45537e-02  4.244e-02  1.676e-03   2.8e-04  5.1e-06  7.7e+03  6.8e+01
  3570  3.45861e-02  4.234e-02  1.670e-03   2.8e-04  5.1e-06  7.8e+03  7.2e+01
  3580  3.46225e-02  4.224e-02  1.663e-03   2.8e-04  5.1e-06  7.8e+03  9.0e+01
  3590  3.46575e-02  4.213e-02  1.656e-03   2.8e-04  5.1e-06  7.8e+03  9.9e+01
  3600  3.46889e-02  4.204e-02  1.650e-03   2.8e-04  5.0e-06  7.8e+03  8.5e+01
  3610  3.47175e-02  4.196e-02  1.645e-03   2.8e-04  5.0e-06  7.8e+03  8.1e+01
  3620  3.47495e-02  4.186e-02  1.639e-03   2.8e-04  5.0e-06  7.8e+03  6.6e+01
  3630  3.47817e-02  4.177e-02  1.633e-03   2.8e-04  5.0e-06  7.8e+03  1.2e+02
  3640  3.48187e-02  4.166e-02  1.627e-03   2.8e-04  5.0e-06  7.8e+03  1.2e+02
  3650  3.48491e-02  4.157e-02  1.621e-03   2.8e-04  5.0e-06  7.8e+03  9.1e+01
  3660  3.48802e-02  4.148e-02  1.616e-03   2.8e-04  5.0e-06  7.9e+03  8.1e+01
  3670  3.49114e-02  4.139e-02  1.610e-03   2.8e-04  4.9e-06  7.9e+03  1.4e+02
  3680  3.49490e-02  4.128e-02  1.603e-03   2.8e-04  4.9e-06  7.9e+03  5.6e+01
  3690  3.49830e-02  4.118e-02  1.597e-03   2.8e-04  4.9e-06  7.9e+03  7.8e+01
  3700  3.50143e-02  4.109e-02  1.592e-03   2.7e-04  4.9e-06  7.9e+03  7.1e+01
  3710  3.50501e-02  4.099e-02  1.586e-03   2.7e-04  4.9e-06  7.9e+03  8.6e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3720  3.50854e-02  4.089e-02  1.580e-03   2.7e-04  4.9e-06  7.9e+03  1.3e+02
  3730  3.51170e-02  4.079e-02  1.574e-03   2.7e-04  4.9e-06  7.9e+03  1.1e+02
  3740  3.51469e-02  4.071e-02  1.569e-03   2.7e-04  4.9e-06  7.9e+03  1.3e+02
  3750  3.51811e-02  4.061e-02  1.563e-03   2.7e-04  4.8e-06  8.0e+03  1.1e+02
  3760  3.52101e-02  4.053e-02  1.558e-03   2.7e-04  4.8e-06  8.0e+03  1.5e+02
  3770  3.52416e-02  4.044e-02  1.553e-03   2.7e-04  4.8e-06  8.0e+03  1.0e+02
  3780  3.52746e-02  4.035e-02  1.548e-03   2.7e-04  4.8e-06  8.0e+03  1.2e+02
  3790  3.53105e-02  4.024e-02  1.542e-03   2.7e-04  4.8e-06  8.0e+03  7.0e+01
  3800  3.53471e-02  4.014e-02  1.536e-03   2.7e-04  4.8e-06  8.0e+03  1.0e+02
  3810  3.53807e-02  4.004e-02  1.530e-03   2.7e-04  4.8e-06  8.0e+03  8.4e+01
  3820  3.54108e-02  3.996e-02  1.525e-03   2.7e-04  4.8e-06  8.0e+03  7.6e+01
  3830  3.54485e-02  3.985e-02  1.519e-03   2.7e-04  4.7e-06  8.0e+03  1.4e+02
  3840  3.54855e-02  3.975e-02  1.513e-03   2.7e-04  4.7e-06  8.0e+03  6.7e+01
  3850  3.55172e-02  3.966e-02  1.508e-03   2.6e-04  4.7e-06  8.1e+03  1.2e+02
  3860  3.55502e-02  3.957e-02  1.503e-03   2.6e-04  4.7e-06  8.1e+03  7.3e+01
  3870  3.55874e-02  3.946e-02  1.497e-03   2.6e-04  4.7e-06  8.1e+03  1.0e+02
  3880  3.56249e-02  3.936e-02  1.491e-03   2.6e-04  4.7e-06  8.1e+03  1.3e+02
  3890  3.56598e-02  3.926e-02  1.486e-03   2.6e-04  4.7e-06  8.1e+03  1.1e+02
  3900  3.56954e-02  3.916e-02  1.480e-03   2.6e-04  4.7e-06  8.1e+03  9.3e+01
  3910  3.57276e-02  3.908e-02  1.475e-03   2.6e-04  4.6e-06  8.1e+03  7.8e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3920  3.57683e-02  3.896e-02  1.469e-03   2.6e-04  4.6e-06  8.1e+03  1.0e+02
  3930  3.58053e-02  3.886e-02  1.463e-03   2.6e-04  4.6e-06  8.1e+03  6.7e+01
  3940  3.58391e-02  3.877e-02  1.458e-03   2.6e-04  4.6e-06  8.2e+03  1.0e+02
  3950  3.58757e-02  3.867e-02  1.453e-03   2.6e-04  4.6e-06  8.2e+03  1.3e+02
  3960  3.59074e-02  3.858e-02  1.448e-03   2.6e-04  4.6e-06  8.2e+03  1.2e+02
  3970  3.59462e-02  3.847e-02  1.442e-03   2.6e-04  4.6e-06  8.2e+03  9.9e+01
  3980  3.59824e-02  3.838e-02  1.436e-03   2.6e-04  4.6e-06  8.2e+03  4.8e+01
  3990  3.60204e-02  3.827e-02  1.431e-03   2.6e-04  4.6e-06  8.2e+03  8.5e+01
  4000  3.60538e-02  3.818e-02  1.426e-03   2.6e-04  4.5e-06  8.2e+03  6.1e+01
  4010  3.60868e-02  3.809e-02  1.421e-03   2.5e-04  4.5e-06  8.2e+03  1.1e+02
  4020  3.61237e-02  3.799e-02  1.415e-03   2.5e-04  4.5e-06  8.2e+03  7.9e+01
  4030  3.61624e-02  3.789e-02  1.410e-03   2.5e-04  4.5e-06  8.2e+03  1.1e+02
  4040  3.61956e-02  3.780e-02  1.405e-03   2.5e-04  4.5e-06  8.3e+03  9.0e+01
  4050  3.62307e-02  3.770e-02  1.400e-03   2.5e-04  4.5e-06  8.3e+03  5.7e+01
  4060  3.62663e-02  3.761e-02  1.395e-03   2.5e-04  4.5e-06  8.3e+03  9.5e+01
  4070  3.63014e-02  3.751e-02  1.389e-03   2.5e-04  4.5e-06  8.3e+03  8.5e+01
  4080  3.63382e-02  3.741e-02  1.384e-03   2.5e-04  4.5e-06  8.3e+03  7.3e+01
  4090  3.63751e-02  3.731e-02  1.379e-03   2.5e-04  4.4e-06  8.3e+03  8.0e+01
  4100  3.64106e-02  3.722e-02  1.374e-03   2.5e-04  4.4e-06  8.3e+03  8.0e+01
  4110  3.64525e-02  3.711e-02  1.368e-03   2.5e-04  4.4e-06  8.3e+03  5.7e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  4120  3.64923e-02  3.700e-02  1.362e-03   2.5e-04  4.4e-06  8.3e+03  9.5e+01
  4130  3.65267e-02  3.691e-02  1.357e-03   2.5e-04  4.4e-06  8.3e+03  4.5e+01
  4140  3.65614e-02  3.682e-02  1.352e-03   2.5e-04  4.4e-06  8.4e+03  8.3e+01
  4150  3.65926e-02  3.673e-02  1.348e-03   2.5e-04  4.4e-06  8.4e+03  6.2e+01
  4160  3.66286e-02  3.664e-02  1.343e-03   2.4e-04  4.4e-06  8.4e+03  8.1e+01
  4170  3.66650e-02  3.654e-02  1.337e-03   2.4e-04  4.4e-06  8.4e+03  1.1e+02
